loan_amnt,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_il_6m,sec_app_chargeoff_within_12_mths,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount
9450, 36 months,0.1344,320.42,Assistant,10+ years,OWN,22500,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,242xx,VA,36.85,0,32356,0,63,78,10,1,5456,0.175,20,w,4934.73,4934.73,6070.34,6070.34,4515.27,1555.07,0,0,0,42948,320.42,42979,42948,0,63,1,INDIVIDUAL,,,,0,1067,19902,2,1,1,1,3,14446,96,1,4,2207,43,31100,0,0,0,5,1990,12269,24.7,0,0,328,184,2,2,0,2,63,13,63,2,2,4,5,13,3,9,17,4,10,0,0,0,2,85,0,0,0,46100,19902,16300,15000,,,,,N,,,,,,,,,,,,,,
23000, 36 months,0.1078,750.6,Registered Nurse,< 1 year,MORTGAGE,50000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,490xx,MI,29.5,2,34060,0,2,,23,0,25305,0.471,39,w,11784.57,11784.57,14226.96,14226.96,11215.43,3011.53,0,0,0,42948,750.6,42979,42948,0,,1,INDIVIDUAL,,,,0,0,174748,0,5,0,0,41,43851,72,0,1,7599,60,53700,0,1,0,1,9197,12528,59.1,0,0,133,272,16,16,1,27,12,,2,0,5,7,9,11,11,17,27,7,23,0,0,0,0,94.9,42.9,0,0,229006,69156,30600,61316,,,,,N,,,,,,,,,,,,,,
7000, 36 months,0.1199,232.47,Administrative Assistant,4 years,RENT,39500,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,070xx,NJ,32.12,0,36465,1,24,,16,0,10082,0.52,18,w,3617.9,3617.9,4405.27,4405.27,3382.1,1023.17,0,0,0,42948,232.47,42979,42948,0,24,1,INDIVIDUAL,,,,0,690,30056,1,7,1,2,11,19974,64,1,3,6811,59,19400,0,0,1,5,1879,6595,57.7,0,0,193,169,6,6,0,6,70,6,70,3,5,7,6,8,7,9,11,7,16,0,0,0,2,83.3,16.7,0,0,50654,30056,15600,31254,,,,,N,,,,,,,,,,,,,,
8975, 36 months,0.2148,340.35,Teacher / Private Service,3 years,OWN,67000,Source Verified,42339,Fully Paid,n,,,moving,Moving and relocation,782xx,TX,21.53,0,39995,3,,,6,0,0,0,23,w,0,0,9445.61,9445.61,8975,470.61,0,0,0,42461,8791.69,,42522,0,,1,INDIVIDUAL,,,,0,0,125077,4,4,4,9,1,125077,100,1,2,0,53,4500,2,4,3,11,20846,,,0,0,66,77,6,1,0,,,1,,0,0,0,0,0,17,2,6,0,6,0,0,0,5,100,,0,0,150866,125077,0,146366,,,,,N,,,,,,,,,,,,,,
3500, 36 months,0.0791,109.54,Dealer,5 years,RENT,80000,Verified,42339,Current,n,,,credit_card,Credit card refinancing,891xx,NV,7.92,0,37408,1,,,5,0,3881,0.809,30,w,1755.88,1755.88,2077.41,2077.41,1744.12,333.29,0,0,0,42948,109.54,42979,42948,0,,1,INDIVIDUAL,,,,0,0,33721,5,1,2,11,3,29840,94,3,4,3881,92,4800,1,0,3,15,11240,619,86.2,0,0,74,162,2,2,0,2,,2,,0,1,1,2,6,21,4,9,1,5,0,0,0,5,100,100,0,0,36730,33721,4500,31930,,,,,N,,,,,,,,,,,,,,
35000, 60 months,0.1344,804.27,Director,3 years,RENT,104000,Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,952xx,CA,29.19,0,37712,1,64,,8,0,0,0,41,w,0,0,39006.84,39006.84,35000,4006.84,0,0,0,42705,31029.47,,42887,0,64,1,INDIVIDUAL,,,,0,0,88472,3,4,3,5,1,88472,88,2,5,0,67,25400,1,1,1,10,12639,25400,0,0,0,152,132,3,1,1,10,,6,,1,0,0,4,22,12,4,28,0,8,0,0,0,5,97.6,0,0,0,141029,88472,25400,115629,,,,,N,,,,,,,,,,,,,,
18175, 36 months,0.098,584.76,,n/a,OWN,38000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,605xx,IL,15.6,0,30195,3,24,,20,0,13412,0.391,35,f,9246.24,9246.24,11085.7,11085.7,8928.76,2156.94,0,0,0,42948,584.76,42979,42948,0,24,1,INDIVIDUAL,,,,0,240,42470,4,1,0,0,88,3023,71,6,9,1817,43,34300,0,3,4,9,2359,9086,43.2,0,0,230,399,3,3,2,3,,3,,1,6,9,7,11,4,18,28,9,20,0,0,0,6,97.1,14.3,0,0,91480,42470,16000,4287,,,,,N,,,,,,,,,,,,,,
10000, 36 months,0.0749,311.02,Owner,7 years,MORTGAGE,60000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,986xx,WA,12.33,0,36434,1,74,,7,0,3707,0.553,14,w,5001.57,5001.57,5898.98,5898.98,4998.43,900.55,0,0,0,42948,311.02,42979,42948,0,74,1,INDIVIDUAL,,,,0,0,276100,1,2,0,0,121,46225,111,1,1,3584,93,6700,0,0,2,2,39443,2793,57,0,0,129,194,4,4,1,4,74,0,74,3,2,2,2,7,3,3,9,2,7,0,0,0,1,81.8,0,0,0,285610,62285,6500,41664,,,,,N,,,,,,,,,,,,,,
18000, 36 months,0.0649,551.61,Quality Assurance Engineer,5 years,RENT,55000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,018xx,MA,19.46,0,37012,0,,,13,0,18094,0.696,27,w,8935.79,8935.79,10464.37,10464.37,9064.21,1400.16,0,0,0,42948,551.61,42979,42948,0,,1,INDIVIDUAL,,,,0,0,24478,0,5,0,0,26,6384,24,1,4,4028,47,26000,0,1,1,4,1883,7694,63.2,0,0,134,175,12,12,0,12,,12,,0,5,6,6,9,13,8,14,6,13,0,0,0,1,100,16.7,0,0,52561,24478,20900,26561,,,,,N,,,,,,,,,,,,,,
28625, 36 months,0.1485,990.2,,n/a,MORTGAGE,57286.8,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,452xx,OH,22.86,0,31809,0,,,31,0,36833,0.531,54,w,15096.65,15096.65,18790.18,18790.18,13528.35,5261.83,0,0,0,42948,990.2,42979,42948,0,,1,INDIVIDUAL,,,,0,0,44893,0,0,0,0,104,0,,1,3,8120,53,69400,2,1,3,3,2245,10913,67.5,0,0,125,346,10,10,3,55,,5,,0,4,11,5,12,2,30,49,12,31,0,0,0,1,100,40,0,0,157400,36833,33600,0,,,,,N,,,,,,,,,,,,,,
15450, 36 months,0.1485,534.45,Eligibility Technician II,2 years,RENT,47471.06,Source Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,925xx,CA,27.43,0,39692,0,26,,16,0,8405,0.338,26,w,0,0,16252.4749,16252.47,15450,802.47,0,0,0,42705,68.84,,42948,0,,1,INDIVIDUAL,,,,0,0,56015,1,9,0,1,24,47610,76,3,5,1726,64,24900,0,0,0,6,3501,5437,33.7,0,0,87,66,6,6,0,9,,23,,0,2,7,2,2,18,7,8,7,16,0,0,0,3,96,0,0,0,87510,56015,8200,62610,,,,,N,,,,,,,,,,,,,,
13500, 36 months,0.1797,487.86,Client Relationships Manager,5 years,RENT,73000,Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,801xx,CO,35.95,0,36342,0,,,15,0,67028,0.724,25,w,0,0,16532.48503,16532.49,13500,3032.49,0,0,0,42948,7264.49,,42948,0,,1,INDIVIDUAL,,,,0,0,378484,0,3,0,1,16,26086,48,0,6,12811,63,92600,0,1,0,7,25232,21572,75.7,0,0,195,197,14,14,4,14,,,,0,9,9,9,11,9,10,12,9,15,0,0,0,0,100,66.7,0,0,449643,93114,88600,54243,,,,,N,,,,,,,,,,,,,,
15000, 36 months,0.1148,494.5,,n/a,OWN,70000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,103xx,NY,29.07,1,28642,0,14,,9,0,17017,0.851,34,w,7724.44,7724.44,9371.58,9371.58,7275.56,2096.02,0,0,0,42948,494.5,42979,42948,0,47,1,INDIVIDUAL,,,,0,0,292748,1,2,0,1,19,15100,43,1,2,6804,54,20000,1,0,1,3,32528,2983,85.1,0,0,126,450,3,3,5,3,14,0,14,0,4,4,5,14,10,5,18,4,9,0,0,0,1,91.3,80,0,0,346488,39932,20000,35277,,,,,N,,,,,,,,,,,,,,
5175, 36 months,0.1399,176.85,Psychological Associate,< 1 year,RENT,46000,Verified,42339,Fully Paid,n,,,other,Other,853xx,AZ,21.16,0,37257,1,,,19,0,5551,0.721,43,w,0,0,5926.188684,5926.19,5175,751.19,0,0,0,42826,3460.35,,42795,0,,1,INDIVIDUAL,,,,0,0,167543,1,16,2,6,3,161992,96,2,3,3509,95,7700,1,0,1,9,8818,149,97.4,0,0,107,167,7,3,0,21,,4,,0,2,2,2,5,28,3,15,2,19,0,0,0,4,100,100,0,0,176969,167543,5700,169269,,,,,N,,,,,,,,,,,,,,
5000, 36 months,0.0532,150.58,owner,5 years,MORTGAGE,80000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,117xx,NY,3.89,0,29646,0,,80,9,1,11386,0.328,16,f,2460.31,2460.31,2857.33,2857.33,2539.69,317.64,0,0,0,42948,150.58,42979,42948,0,,1,INDIVIDUAL,,,,0,0,223414,0,0,0,0,,0,,1,2,2845,33,34700,2,2,2,2,24824,19784,18.9,0,0,,417,8,8,1,8,,8,,0,3,6,3,9,0,8,15,6,9,0,0,0,1,100,0,1,0,321600,11386,24400,0,,,,,N,,,,,,,,,,,,,,
3500, 36 months,0.098,112.61,Training Coordinator,10+ years,MORTGAGE,53700,Verified,42339,Current,n,,,other,Other,727xx,AR,22.82,0,34547,0,,,8,0,22227,0.717,16,w,1780.54,1780.54,2134.83,2134.83,1719.46,415.37,0,0,0,42948,112.61,42979,42948,0,,1,INDIVIDUAL,,,,0,0,171833,0,2,0,1,16,18587,60,0,0,7907,66,31000,0,1,0,1,21479,8773,71.7,0,0,145,256,35,16,2,35,,,,0,5,5,5,9,5,5,9,5,8,0,0,0,0,100,80,0,0,218033,40814,31000,31015,,,,,N,,,,,,,,,,,,,,
16100, 60 months,0.2313,455.07,Customer Service,10+ years,MORTGAGE,35000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,653xx,MO,16.19,0,35462,0,,,8,0,13713,0.797,22,w,12816.45,12816.45,8594.61,8594.61,3283.55,5311.06,0,0,0,42948,455.07,42979,42948,0,,1,INDIVIDUAL,,,,0,0,54226,0,2,0,0,41,7077,67,0,0,5546,75,17200,0,0,0,0,6778,3487,79.7,0,0,91,226,57,41,2,57,,,,0,4,4,5,9,8,5,12,4,8,0,0,0,0,100,60,0,0,64550,20790,17200,10500,,,,,N,,,,,,,,,,,,,,
29050, 60 months,0.1948,761.27,Administrative Assistant,9 years,OWN,84000,Source Verified,42339,Charged Off,n,,,other,Debt consolidation,110xx,NY,10.9,0,35855,1,,,6,0,11517,0.968,11,w,0,0,8295.37,8295.37,3458.27,4837.1,0,0,0,42705,761.27,,42948,0,,1,INDIVIDUAL,,,,0,0,23265,0,1,0,0,73,11748,,0,0,5743,97,11900,1,1,1,0,4653,280,95.9,0,0,93,213,40,40,0,81,,0,,0,2,3,3,4,2,5,9,3,6,0,0,0,0,100,100,0,0,51593,23265,6800,39693,,,,,N,,,,,,,,,,,,,,
10900, 36 months,0.1849,396.75,Receptionist,2 years,MORTGAGE,39000,Verified,42339,Charged Off,n,,,home_improvement,Home improvement,741xx,OK,36.71,0,33604,0,30,,10,0,5005,0.319,30,w,0,0,2574.86,2574.86,936.57,639.23,0,999.06,179.8308,42491,396.75,,42705,0,42,1,INDIVIDUAL,,,,0,0,89383,0,2,1,1,12,27665,74,1,5,831,61,15700,1,1,3,6,8938,469,63.9,0,0,100,287,10,10,1,21,45,5,30,1,1,5,2,13,4,7,25,5,10,0,0,0,2,76.7,50,0,0,121775,32670,1300,37664,,,,,N,,,,,,,,,,,,,,
3700, 36 months,0.1078,120.75,Layout fabricator,4 years,RENT,60000,Verified,42339,Current,n,,,credit_card,Credit card refinancing,063xx,CT,13.56,0,36951,0,,74,5,2,3523,1.007,6,w,1895.75,1895.75,2288.71,2288.71,1804.25,484.46,0,0,0,42948,120.75,42979,42948,0,,1,INDIVIDUAL,,,,0,0,12320,0,3,1,2,8,8797,41,0,0,3523,49,3500,1,2,2,2,3080,0,100.7,0,0,117,177,25,8,0,25,,8,,0,1,1,1,1,4,2,2,1,5,0,0,0,1,100,100,0,0,25197,12320,3500,21697,,,,,N,,,,,,,,,,,,,,
14000, 36 months,0.098,450.43,Teacher ,8 years,MORTGAGE,50000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,156xx,PA,9.46,3,38018,1,15,,13,0,10826,0.757,30,w,7122.36,7122.36,8539.11,8539.11,6877.64,1661.47,0,0,0,42948,450.43,42979,42948,0,15,1,INDIVIDUAL,,,,0,0,55051,2,5,0,0,75,44225,91,2,3,1910,88,14300,0,3,2,3,4588,1870,72.5,0,0,130,142,1,1,0,1,24,1,15,5,4,6,4,7,15,8,15,6,13,0,0,2,2,60,50,0,0,62839,55051,6800,48539,,,,,N,,,,,,,,,,,,,,
15200, 36 months,0.1797,549.29,QA Analyst,10+ years,MORTGAGE,132000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,023xx,MA,10.83,0,34881,5,,69,21,1,17529,0.58,31,w,8190.28,8190.28,10428.83,10428.83,7009.72,3419.11,0,0,0,42948,549.29,42979,42948,0,33,1,INDIVIDUAL,,,,0,0,283105,4,1,1,1,2,27030,99,2,7,3506,58,30075,0,1,5,9,13481,1950,81,1,0,239,245,5,2,2,5,,1,,0,6,19,8,12,4,19,25,16,21,,0,0,4,81,50,1,0,297341,44559,11700,27266,,,,,N,,,,,,,,,,,,,,
2400, 36 months,0.1148,79.12,Program Manager,10+ years,MORTGAGE,94000,Source Verified,42339,Current,n,,,home_improvement,Home improvement,606xx,IL,22.3,0,35309,1,44,,34,0,19876,0.527,57,w,1235.91,1235.91,1499.45,1499.45,1164.09,335.36,0,0,0,42948,79.12,42979,42948,0,,1,INDIVIDUAL,,,,0,0,359458,1,15,1,2,12,212999,108,1,1,2837,90,37700,2,0,4,3,10572,2467,78.7,0,0,231,151,0,0,1,89,44,0,44,0,8,11,10,11,33,16,20,12,34,0,0,0,2,98.2,80,0,0,389218,236217,11600,198469,,,,,N,,,,,,,,,,,,,,
21000, 36 months,0.1199,697.41,Detention Officer ,6 years,MORTGAGE,52000,Source Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,851xx,AZ,15.79,0,38169,1,,90,12,1,8184,0.393,37,w,0,0,24088.64997,24088.65,21000,3088.65,0,0,0,42948,11570.24,,42917,0,,1,INDIVIDUAL,,,,0,0,214006,1,1,0,2,17,10999,73,1,3,2971,54,20800,0,9,1,7,17834,2218,59.7,0,0,137,134,5,5,5,16,,5,,0,2,9,2,5,9,10,23,9,12,0,0,0,1,100,50,1,0,235800,19183,5500,15000,,,,,N,,,,,,,,,,,,,,
15000, 60 months,0.1344,344.69,Corporate Receptionist,< 1 year,RENT,31000,Source Verified,42339,Current,n,,,credit_card,Credit card refinancing,802xx,CO,6.81,1,37926,0,11,,11,0,5183,0.61,25,w,11063.69,11063.69,6790.2,6790.2,3936.31,2853.89,0,0,0,42948,344.69,42979,42948,0,,1,INDIVIDUAL,,,,0,251,81478,1,7,1,2,6,76295,109,0,1,5183,104,8500,0,0,1,3,7407,1317,79.7,0,0,145,141,22,6,0,22,11,7,11,0,1,1,3,5,17,4,8,1,11,0,0,0,1,92,33.3,0,0,78253,81478,6500,69753,,,,,N,,,,,,,,,,,,,,
19200, 36 months,0.0849,606.01,Solutions Engineer,1 year,RENT,168000,Verified,42339,Fully Paid,n,,,credit_card,,902xx,CA,13.49,0,35096,0,,,14,0,12296,0.932,19,w,0,0,20811.21023,20811.21,19200,1611.21,0,0,0,42795,12955.72,,42795,0,,1,INDIVIDUAL,,,,0,0,45545,0,8,0,2,24,28808,46,0,0,4671,53,13200,0,0,0,4,3253,904,93.2,0,0,238,107,26,7,0,26,,,,0,4,4,4,4,13,4,4,4,14,0,0,0,1,100,100,0,0,85517,45545,13200,62450,,,,,N,,,,,,,,,,,,,,
16800, 60 months,0.205,449.79,Human Resources Sr. Assoc,6 years,RENT,57000,Source Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,974xx,OR,23.85,1,37865,0,19,25,11,1,4833,0.358,29,w,0,0,17744.04,17744.04,16800,944.04,0,0,0,42461,16892.29,,42917,0,19,1,INDIVIDUAL,,,,0,0,61121,3,3,3,5,4,56288,94,1,2,1974,84,13500,0,3,2,7,5556,2114,58.5,0,0,126,147,2,2,5,13,41,4,41,1,2,3,2,4,13,8,11,4,11,0,0,1,4,93.1,0,0,0,73161,61121,5100,59661,,,,,N,,,,,,,,,,,,,,
14400, 36 months,0.0791,450.65,Driver,2 years,MORTGAGE,70000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,672xx,KS,18.7,0,40057,2,,,7,0,12115,0.739,13,w,0,0,15652.94531,15652.95,14400,1252.95,0,0,0,42948,466.1,,42948,0,,1,INDIVIDUAL,,,,0,0,21942,1,2,1,2,12,9827,36,1,1,7079,50,16400,1,3,4,3,3135,1636,83.6,0,0,75,72,1,1,0,51,,1,,0,3,4,3,4,5,5,8,4,7,0,0,0,2,100,66.7,0,0,43933,21942,10000,27533,,,,,N,,,,,,,,,,,,,,
20000, 36 months,0.0791,625.9,Lead ITS technician,5 years,MORTGAGE,85000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,330xx,FL,21.21,0,39934,1,,,16,0,22124,0.356,22,f,10034.47,10034.47,11870.13,11870.13,9965.53,1904.6,0,0,0,42948,625.9,42979,42948,0,,1,INDIVIDUAL,,,,0,0,238363,4,2,1,3,7,22796,73,4,4,9666,48,62100,2,0,1,7,15891,28819,38.2,0,0,49,79,1,1,1,4,,3,,0,6,9,8,11,5,13,16,10,16,0,0,0,5,100,12.5,0,0,292786,44920,46600,31363,,,,,N,,,,,,,,,,,,,,
15000, 36 months,0.0849,473.45,Sr Manager of Sales,4 years,MORTGAGE,170000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,802xx,CO,17.14,0,38596,1,48,,22,0,17337,0.69,28,w,7558.08,7558.08,8985.52,8985.52,7441.92,1543.6,0,0,0,42948,473.45,42979,42948,0,43,1,INDIVIDUAL,,,,0,0,391100,4,12,0,0,27,62255,67,2,4,13217,69,24950,0,0,3,6,19555,6183,83,0,0,123,109,4,3,1,16,43,3,43,1,3,6,5,8,14,6,12,4,20,,0,0,4,82,33.3,0,0,433194,82608,18550,93563,,,,,N,,,,,,,,,,,,,,
5000, 36 months,0.1577,175.22,Utilization Manager,5 years,MORTGAGE,55000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,302xx,GA,30.15,0,35339,1,53,,8,0,3057,0.351,25,w,2659.51,2659.51,3318.23,3318.23,2340.49,977.74,0,0,0,42948,175.22,42979,42948,0,,1,INDIVIDUAL,,,,0,105,170868,3,3,1,2,7,167811,89,3,5,401,73,8700,1,0,7,7,21359,2679,21.2,0,0,230,21,1,1,0,1,,2,,0,3,5,3,3,20,5,5,5,8,0,0,0,4,87,0,0,0,192125,170868,3400,183425,,,,,N,,,,,,,,,,,,,,
16000, 60 months,0.0791,323.74,Tech Division Sales/Office Manager,10+ years,MORTGAGE,260000,Source Verified,42339,Current,n,,,credit_card,Credit card refinancing,554xx,MN,12.71,0,27120,0,,,19,0,46263,0.663,32,w,11597.34,11597.34,6133.48,6133.48,4402.66,1730.82,0,0,0,42948,323.74,42979,42948,0,,1,INDIVIDUAL,,,,0,0,301919,1,3,1,3,2,64197,83,0,1,16232,75,69800,0,3,0,4,16773,23537,66.3,0,0,136,500,23,2,6,47,,,,0,10,10,13,15,7,14,19,10,19,0,0,0,1,100,30.8,0,0,360816,110460,69800,77774,,,,,N,,,,,,,,,,,,,,
10000, 36 months,0.1399,341.73,System Programmer 3,10+ years,OWN,67000,Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,377xx,TN,15.74,0,33878,3,,,8,0,32994,0.72,15,w,0,0,1005.76,1005.76,683.35,322.41,0,0,0,42461,341.73,,42948,0,,1,INDIVIDUAL,,,,0,0,33155,1,1,1,1,5,161,8,1,5,14943,69,45800,1,1,3,6,4144,3762,86.5,0,0,278,206,12,5,1,12,,0,,0,4,6,4,5,5,7,9,6,8,0,0,0,2,100,75,0,0,47956,33155,27800,2156,,,,,N,,,,,,,,,,,,,,
15000, 36 months,0.1199,498.15,mangement,2 years,RENT,46000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,770xx,TX,31.23,0,39142,0,,,18,0,25818,0.814,22,w,7331.96,7331.96,9888.06,9888.06,7668.04,2220.02,0,0,0,42948,498.15,42979,42948,0,,1,INDIVIDUAL,,,,0,0,59017,0,5,0,1,22,33199,87,1,2,6300,85,31700,0,1,0,3,3472,1249,94.1,0,0,77,105,7,7,0,17,,17,,0,8,12,8,11,6,13,16,12,18,0,0,0,1,100,100,0,0,69850,59017,21200,38150,,,,,N,,,,,,,,,,,,,,
10000, 60 months,0.1485,237.12,EMR Content Specialist,10+ years,MORTGAGE,45000,Not Verified,42339,Current,n,,,debt_consolidation,,471xx,IN,26.76,0,35551,0,25,,14,0,17916,0.483,28,w,7588.38,7588.38,4497.03,4497.03,2411.62,2085.41,0,0,0,42948,237.12,42979,42948,0,,1,INDIVIDUAL,,,,0,0,176391,2,1,1,1,7,25205,94,3,5,4911,68,37100,0,0,4,7,13569,7253,45.9,0,0,159,223,4,4,1,10,,7,25,0,3,10,4,12,4,12,23,10,14,0,0,0,5,96.4,50,0,0,198829,43121,13400,26729,,,,,N,,,,,,,,,,,,,,
10000, 60 months,0.1199,222.4,IT Project Manager,10+ years,MORTGAGE,149000,Not Verified,42339,Fully Paid,n,,,other,Other,077xx,NJ,9.83,0,38596,0,51,,8,0,10950,0.637,16,w,0,0,10636.77,10636.77,10000,636.77,0,0,0,42552,9341.93,,42948,0,,1,INDIVIDUAL,,,,0,65,251994,3,2,1,2,2,25489,79,2,2,3398,74,17200,0,0,1,4,31499,102,97.1,0,0,119,123,2,2,2,111,51,7,51,0,1,5,1,2,8,5,6,5,8,0,0,0,3,75,100,0,0,294395,36439,3500,32195,,,,,N,,,,,,,,,,,,,,
20000, 36 months,0.1344,678.13,Payroll Manager,7 years,RENT,72000,Verified,42339,Current,n,,,credit_card,Credit card refinancing,070xx,NJ,18.09,0,35977,2,,91,40,1,19392,0.389,57,w,10444.02,10444.02,12847.14,12847.14,9555.98,3291.16,0,0,0,42948,678.13,42979,42948,0,,1,INDIVIDUAL,,,,0,0,27783,3,3,0,0,63,8391,60,5,16,1949,44,49800,1,0,5,16,695,11732,24.8,0,0,80,209,4,4,0,5,,3,,0,4,24,9,13,11,37,46,26,40,0,0,0,5,100,33.3,1,0,63857,27783,15600,14057,,,,,N,,,,,,,,,,,,,,
12000, 60 months,0.1399,279.16,Floorhand,4 years,MORTGAGE,90000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,591xx,MT,13.49,0,39630,1,38,,10,0,5455,0.613,24,w,9057.21,9057.21,5294.71,5294.71,2942.79,2351.92,0,0,0,42948,279.16,42979,42948,0,82,1,INDIVIDUAL,,,,0,0,90797,1,4,1,3,4,43666,96,2,3,1999,81,8900,5,4,4,7,10089,3013,56.3,0,0,89,76,7,4,2,7,,1,38,1,2,3,3,4,14,5,8,3,10,0,0,0,3,91.7,33.3,0,0,112014,49121,6900,50212,,,,,N,,,,,,,,,,,,,,
1050, 36 months,0.1288,35.32,Attorney,9 years,MORTGAGE,130000,Verified,42339,Fully Paid,n,,,credit_card,Credit card refinancing,064xx,CT,25.43,0,35855,4,,,16,0,77138,0.84,29,w,0,0,1091.64,1091.64,1050,41.64,0,0,0,42583,320.5,,42948,0,,1,INDIVIDUAL,,,,0,0,515019,0,3,0,0,23,28373,45,1,2,22790,84,92349,0,0,4,3,34334,12250,100,0,0,165,213,9,9,4,50,,0,,0,6,11,8,8,8,11,17,10,15,,0,0,2,100,100,0,0,569975,108562,73499,63251,,,,,N,,,,,,,,,,,,,,
18450, 36 months,0.1199,612.72,Military,8 years,RENT,41000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,622xx,IL,22.07,0,39448,0,,,7,0,21360,0.72,14,w,9535.85,9535.85,11617.1,11617.1,8914.15,2702.95,0,0,0,42948,612.72,42979,42948,0,,1,INDIVIDUAL,,,,0,0,31091,0,1,0,0,32,9731,54,0,4,6911,72,29800,1,0,0,4,4441,3775,99,0,0,90,95,14,14,0,14,,19,,0,4,6,5,5,7,6,7,6,7,,0,0,0,100,100,0,0,47852,31091,15100,18052,,,,,N,,,,,,,,,,,,,,
10000, 36 months,0.0849,315.63,nurse,3 years,RENT,55000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,064xx,CT,21.62,0,35186,1,,22,10,4,15295,0.55,21,w,0,0,10634.27393,10634.27,10000,618.49,15.78,0,0,42736,4158.35,,42917,0,55,1,INDIVIDUAL,,,,0,0,21313,3,1,0,0,43,6018,37,4,6,7607,55,27600,0,0,1,6,2131,3833,78,0,0,116,235,1,1,0,1,,3,,0,3,9,4,7,2,9,19,5,10,,0,0,4,81,33.3,1,3,43800,21313,11500,16200,,,,,N,,,,,,,,,,,,,,
8000, 36 months,0.1148,263.74,Officer,8 years,RENT,100000,Verified,42339,Current,n,,,credit_card,Credit card refinancing,325xx,FL,19.88,1,38108,0,17,,12,0,2330,0.971,35,w,4119.57,4119.57,4998.3,4998.3,3880.43,1117.87,0,0,0,42948,263.74,42979,42948,0,,1,INDIVIDUAL,,,,0,0,107735,0,8,0,0,25,101061,87,0,0,1868,88,2400,0,0,0,1,9794,70,97.1,0,0,139,135,52,9,0,52,,,17,1,2,2,2,9,20,3,14,2,12,0,0,0,1,88.6,100,0,0,122705,107735,2400,115961,,,,,N,,,,,,,,,,,,,,
